data_inicial,data_final,preco_medio_revenda,desvio_padrao_revenda,preco_minimo_revenda,preco_maximo_revenda,regiao,estado,abrangencia
2017-07-30,2017-08-05,3.826,0.043,3.769,3.9,NORDESTE,RIO GRANDE DO NORTE,estadual
2017-07-30,2017-08-05,3.902,0.241,3.469,4.49,SUL,RIO GRANDE DO SUL,estadual
2017-07-30,2017-08-05,3.952,0.191,3.65,4.34,NORTE,RONDONIA,estadual
2017-07-30,2017-08-05,3.722,0.018,3.7,3.75,NORTE,RORAIMA,estadual
2017-07-30,2017-08-05,3.67,0.152,3.19,3.999,SUL,SANTA CATARINA,estadual
2017-07-30,2017-08-05,3.533,0.173,2.999,3.999,SUDESTE,SAO PAULO,estadual
2017-07-30,2017-08-05,3.765,0.093,3.6,3.992,NORDESTE,SERGIPE,estadual
2017-07-30,2017-08-05,3.983,0.116,3.749,4.199,NORTE,TOCANTINS,estadual
2017-08-06,2017-08-12,4.261,0.054,4.14,4.42,NORTE,ACRE,estadual
2017-08-06,2017-08-12,3.973,0.095,3.797,4.14,NORDESTE,ALAGOAS,estadual
2017-08-06,2017-08-12,3.726,0.077,3.65,3.89,NORTE,AMAPA,estadual
2017-08-06,2017-08-12,3.604,0.428,3.49,4.8,NORTE,AMAZONAS,estadual
2017-08-06,2017-08-12,3.857,0.232,3.44,4.599,NORDESTE,BAHIA,estadual
2017-08-06,2017-08-12,3.893,0.131,3.789,4.34,NORDESTE,CEARA,estadual
2017-08-06,2017-08-12,3.599,0.226,3.059,3.847,CENTRO OESTE,DISTRITO FEDERAL,estadual
2017-08-06,2017-08-12,3.804,0.134,3.65,4.19,SUDESTE,ESPIRITO SANTO,estadual
2017-08-06,2017-08-12,4.037,0.166,3.64,4.299,CENTRO OESTE,GOIAS,estadual
2017-08-06,2017-08-12,3.511,0.215,3.29,3.95,NORDESTE,MARANHAO,estadual
2017-08-06,2017-08-12,3.784,0.094,3.5,3.999,CENTRO OESTE,MATO GROSSO,estadual
2017-08-06,2017-08-12,3.623,0.227,3.299,4.197,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2017-08-06,2017-08-12,3.809,0.162,3.297,4.399,SUDESTE,MINAS GERAIS,estadual
2017-08-06,2017-08-12,3.922,0.339,3.559,4.85,NORTE,PARA,estadual
2017-08-06,2017-08-12,3.628,0.166,3.199,3.999,NORDESTE,PARAIBA,estadual
2017-08-06,2017-08-12,3.747,0.166,3.099,4.09,SUL,PARANA,estadual
2017-08-06,2017-08-12,3.9,0.216,3.48,4.369,NORDESTE,PERNAMBUCO,estadual
2017-08-06,2017-08-12,3.597,0.157,3.549,3.95,NORDESTE,PIAUI,estadual
2017-08-06,2017-08-12,4.127,0.168,3.629,4.631,SUDESTE,RIO DE JANEIRO,estadual
2017-08-06,2017-08-12,3.898,0.135,3.749,4.15,NORDESTE,RIO GRANDE DO NORTE,estadual
2017-08-06,2017-08-12,3.951,0.193,3.429,4.489,SUL,RIO GRANDE DO SUL,estadual
2017-08-06,2017-08-12,3.939,0.111,3.65,4.149,NORTE,RONDONIA,estadual
2017-08-06,2017-08-12,3.721,0.013,3.71,3.75,NORTE,RORAIMA,estadual
2017-08-06,2017-08-12,3.623,0.169,3.348,4.05,SUL,SANTA CATARINA,estadual
2017-08-06,2017-08-12,3.54,0.19,3.099,4.299,SUDESTE,SAO PAULO,estadual
2017-08-06,2017-08-12,3.765,0.079,3.599,3.799,NORDESTE,SERGIPE,estadual
2017-08-06,2017-08-12,3.968,0.172,3.6,4.199,NORTE,TOCANTINS,estadual
2017-08-13,2017-08-19,4.361,0.323,4.14,4.95,NORTE,ACRE,estadual
2017-08-13,2017-08-19,3.928,0.077,3.699,3.977,NORDESTE,ALAGOAS,estadual
2017-08-13,2017-08-19,3.7,0.112,3.59,3.89,NORTE,AMAPA,estadual
2017-08-13,2017-08-19,3.542,0.437,3.299,4.5,NORTE,AMAZONAS,estadual
2017-08-13,2017-08-19,3.8,0.248,3.44,4.299,NORDESTE,BAHIA,estadual
2017-08-13,2017-08-19,3.909,0.119,3.569,4.289,NORDESTE,CEARA,estadual
2017-08-13,2017-08-19,3.712,0.151,3.189,3.849,CENTRO OESTE,DISTRITO FEDERAL,estadual
2017-08-13,2017-08-19,3.844,0.164,3.69,4.39,SUDESTE,ESPIRITO SANTO,estadual
2017-08-13,2017-08-19,4.095,0.173,3.69,4.299,CENTRO OESTE,GOIAS,estadual
2017-08-13,2017-08-19,3.56,0.218,3.29,4.25,NORDESTE,MARANHAO,estadual
2017-08-13,2017-08-19,3.858,0.166,3.629,4.4,CENTRO OESTE,MATO GROSSO,estadual
2017-08-13,2017-08-19,3.67,0.164,3.49,4.0,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2017-08-13,2017-08-19,3.863,0.2,3.266,4.59,SUDESTE,MINAS GERAIS,estadual
2017-08-13,2017-08-19,3.989,0.259,3.59,4.54,NORTE,PARA,estadual
2017-08-13,2017-08-19,3.707,0.112,3.499,3.95,NORDESTE,PARAIBA,estadual
2017-08-13,2017-08-19,3.732,0.157,3.249,4.19,SUL,PARANA,estadual
2017-08-13,2017-08-19,3.899,0.219,3.17,4.35,NORDESTE,PERNAMBUCO,estadual
2017-08-13,2017-08-19,3.593,0.141,3.49,3.89,NORDESTE,PIAUI,estadual
2017-08-13,2017-08-19,4.14,0.165,3.859,4.699,SUDESTE,RIO DE JANEIRO,estadual
2017-08-13,2017-08-19,3.822,0.036,3.769,3.899,NORDESTE,RIO GRANDE DO NORTE,estadual
2017-08-13,2017-08-19,3.868,0.246,3.429,4.49,SUL,RIO GRANDE DO SUL,estadual
2017-08-13,2017-08-19,3.886,0.22,3.499,4.34,NORTE,RONDONIA,estadual
2017-08-13,2017-08-19,3.711,0.006,3.7,3.72,NORTE,RORAIMA,estadual
2017-08-13,2017-08-19,3.654,0.14,3.199,3.999,SUL,SANTA CATARINA,estadual
2017-08-13,2017-08-19,3.519,0.179,2.999,3.999,SUDESTE,SAO PAULO,estadual
2017-08-13,2017-08-19,3.772,0.095,3.6,3.992,NORDESTE,SERGIPE,estadual
2017-08-13,2017-08-19,3.984,0.099,3.749,4.199,NORTE,TOCANTINS,estadual
2017-08-20,2017-08-26,4.263,0.031,4.22,4.3,NORTE,ACRE,estadual
2017-08-20,2017-08-26,3.976,0.098,3.797,4.14,NORDESTE,ALAGOAS,estadual
2017-08-20,2017-08-26,3.645,0.084,3.59,3.79,NORTE,AMAPA,estadual
2017-08-20,2017-08-26,4.193,0.335,3.45,4.8,NORTE,AMAZONAS,estadual
2017-08-20,2017-08-26,3.734,0.3,3.36,4.599,NORDESTE,BAHIA,estadual
2017-08-20,2017-08-26,3.897,0.128,3.85,4.34,NORDESTE,CEARA,estadual
2017-08-20,2017-08-26,3.672,0.164,3.249,3.955,CENTRO OESTE,DISTRITO FEDERAL,estadual
2017-08-20,2017-08-26,3.85,0.117,3.69,4.19,SUDESTE,ESPIRITO SANTO,estadual
2017-08-20,2017-08-26,3.893,0.097,3.64,4.19,CENTRO OESTE,GOIAS,estadual
2017-08-20,2017-08-26,3.493,0.222,3.29,3.95,NORDESTE,MARANHAO,estadual
2017-08-20,2017-08-26,3.784,0.099,3.5,3.999,CENTRO OESTE,MATO GROSSO,estadual
2017-08-20,2017-08-26,3.666,0.185,3.489,4.197,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2017-08-20,2017-08-26,3.815,0.163,3.297,4.399,SUDESTE,MINAS GERAIS,estadual
2017-08-20,2017-08-26,3.901,0.354,3.55,4.85,NORTE,PARA,estadual
2017-08-20,2017-08-26,3.637,0.163,3.199,3.999,NORDESTE,PARAIBA,estadual
2017-08-20,2017-08-26,3.761,0.146,3.19,4.09,SUL,PARANA,estadual
2017-08-20,2017-08-26,3.89,0.214,3.48,4.369,NORDESTE,PERNAMBUCO,estadual
2017-08-20,2017-08-26,3.674,0.127,3.589,3.95,NORDESTE,PIAUI,estadual
2017-08-20,2017-08-26,4.182,0.177,3.629,4.631,SUDESTE,RIO DE JANEIRO,estadual
2017-08-20,2017-08-26,3.854,0.136,3.699,4.15,NORDESTE,RIO GRANDE DO NORTE,estadual
2017-08-20,2017-08-26,3.976,0.174,3.499,4.489,SUL,RIO GRANDE DO SUL,estadual
2017-08-20,2017-08-26,3.826,0.185,3.49,4.149,NORTE,RONDONIA,estadual
2017-08-20,2017-08-26,3.709,0.012,3.69,3.73,NORTE,RORAIMA,estadual
2017-08-20,2017-08-26,3.635,0.165,3.299,4.07,SUL,SANTA CATARINA,estadual
2017-08-20,2017-08-26,3.554,0.185,3.099,4.299,SUDESTE,SAO PAULO,estadual
2017-08-20,2017-08-26,3.719,0.085,3.58,3.799,NORDESTE,SERGIPE,estadual
2017-08-20,2017-08-26,3.952,0.161,3.6,4.199,NORTE,TOCANTINS,estadual
2017-08-27,2017-09-02,4.373,0.363,4.22,5.1,NORTE,ACRE,estadual
2017-08-27,2017-09-02,3.933,0.056,3.82,3.999,NORDESTE,ALAGOAS,estadual
2017-08-27,2017-09-02,3.63,0.089,3.59,3.79,NORTE,AMAPA,estadual
2017-08-27,2017-09-02,3.682,0.37,3.54,4.39,NORTE,AMAZONAS,estadual
2017-08-27,2017-09-02,3.664,0.281,3.32,4.299,NORDESTE,BAHIA,estadual
2017-08-27,2017-09-02,3.894,0.11,3.489,4.199,NORDESTE,CEARA,estadual
2017-08-27,2017-09-02,3.853,0.129,3.529,3.999,CENTRO OESTE,DISTRITO FEDERAL,estadual
2017-08-27,2017-09-02,3.877,0.149,3.67,4.39,SUDESTE,ESPIRITO SANTO,estadual
2017-08-27,2017-09-02,3.813,0.182,3.639,4.29,CENTRO OESTE,GOIAS,estadual
2017-08-27,2017-09-02,3.53,0.207,3.29,4.09,NORDESTE,MARANHAO,estadual
2017-08-27,2017-09-02,3.853,0.163,3.629,4.27,CENTRO OESTE,MATO GROSSO,estadual
2017-08-27,2017-09-02,3.653,0.184,3.459,4.0,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2017-08-27,2017-09-02,3.869,0.173,3.299,4.397,SUDESTE,MINAS GERAIS,estadual
2017-08-27,2017-09-02,3.971,0.27,3.55,4.5,NORTE,PARA,estadual
2017-08-27,2017-09-02,3.672,0.099,3.569,3.899,NORDESTE,PARAIBA,estadual
2017-08-27,2017-09-02,3.761,0.157,3.299,4.14,SUL,PARANA,estadual
2017-08-27,2017-09-02,3.888,0.187,3.279,4.395,NORDESTE,PERNAMBUCO,estadual
2017-08-27,2017-09-02,3.691,0.114,3.549,3.95,NORDESTE,PIAUI,estadual
2017-08-27,2017-09-02,4.135,0.171,3.599,4.679,SUDESTE,RIO DE JANEIRO,estadual
2017-08-27,2017-09-02,3.818,0.044,3.74,3.86,NORDESTE,RIO GRANDE DO NORTE,estadual
2017-08-27,2017-09-02,3.978,0.157,3.679,4.49,SUL,RIO GRANDE DO SUL,estadual
2017-08-27,2017-09-02,3.91,0.259,3.49,4.8,NORTE,RONDONIA,estadual
2017-08-27,2017-09-02,3.708,0.026,3.65,3.74,NORTE,RORAIMA,estadual
2017-08-27,2017-09-02,3.679,0.119,3.39,3.999,SUL,SANTA CATARINA,estadual
2017-08-27,2017-09-02,3.577,0.155,3.019,4.06,SUDESTE,SAO PAULO,estadual
2017-08-27,2017-09-02,3.693,0.101,3.55,3.992,NORDESTE,SERGIPE,estadual
2017-08-27,2017-09-02,3.98,0.095,3.749,4.199,NORTE,TOCANTINS,estadual
2017-09-03,2017-09-09,4.259,0.039,4.22,4.39,NORTE,ACRE,estadual
2017-09-03,2017-09-09,3.959,0.139,3.867,4.29,NORDESTE,ALAGOAS,estadual
2017-09-03,2017-09-09,3.657,0.116,3.59,3.89,NORTE,AMAPA,estadual
2017-09-03,2017-09-09,4.187,0.348,3.75,4.95,NORTE,AMAZONAS,estadual
2017-09-03,2017-09-09,3.988,0.138,3.49,4.599,NORDESTE,BAHIA,estadual
2017-09-03,2017-09-09,3.879,0.135,3.75,4.33,NORDESTE,CEARA,estadual
2017-09-03,2017-09-09,4.135,0.191,3.199,4.29,CENTRO OESTE,DISTRITO FEDERAL,estadual
2017-09-03,2017-09-09,3.949,0.12,3.65,4.23,SUDESTE,ESPIRITO SANTO,estadual
2017-09-03,2017-09-09,3.906,0.153,3.639,4.28,CENTRO OESTE,GOIAS,estadual
2017-09-03,2017-09-09,3.546,0.202,3.34,3.999,NORDESTE,MARANHAO,estadual
2017-09-03,2017-09-09,3.791,0.111,3.42,4.099,CENTRO OESTE,MATO GROSSO,estadual
2017-09-03,2017-09-09,3.674,0.177,3.499,4.197,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2017-09-03,2017-09-09,3.919,0.172,3.49,4.399,SUDESTE,MINAS GERAIS,estadual
2017-09-03,2017-09-09,3.976,0.33,3.729,4.83,NORTE,PARA,estadual
2017-09-03,2017-09-09,3.707,0.12,3.569,3.999,NORDESTE,PARAIBA,estadual
2017-09-03,2017-09-09,3.819,0.161,3.239,4.19,SUL,PARANA,estadual
2017-09-03,2017-09-09,3.913,0.22,3.53,4.399,NORDESTE,PERNAMBUCO,estadual
2017-09-03,2017-09-09,3.769,0.087,3.649,3.95,NORDESTE,PIAUI,estadual
2017-09-03,2017-09-09,4.183,0.172,3.799,4.596,SUDESTE,RIO DE JANEIRO,estadual
2017-09-03,2017-09-09,3.889,0.079,3.699,4.05,NORDESTE,RIO GRANDE DO NORTE,estadual
2017-09-03,2017-09-09,4.069,0.172,3.699,4.733,SUL,RIO GRANDE DO SUL,estadual
2017-09-03,2017-09-09,3.942,0.144,3.64,4.29,NORTE,RONDONIA,estadual
2017-09-03,2017-09-09,3.703,0.019,3.68,3.729,NORTE,RORAIMA,estadual
2017-09-03,2017-09-09,3.693,0.169,3.259,4.154,SUL,SANTA CATARINA,estadual
2017-09-03,2017-09-09,3.614,0.18,3.149,4.099,SUDESTE,SAO PAULO,estadual
2017-09-03,2017-09-09,3.851,0.068,3.7,3.899,NORDESTE,SERGIPE,estadual
2017-09-03,2017-09-09,4.061,0.182,3.85,4.399,NORTE,TOCANTINS,estadual
2017-09-10,2017-09-16,4.496,0.309,4.26,5.2,NORTE,ACRE,estadual
2017-09-10,2017-09-16,4.103,0.136,3.82,4.259,NORDESTE,ALAGOAS,estadual
2017-09-10,2017-09-16,3.672,0.134,3.58,3.89,NORTE,AMAPA,estadual
2017-09-10,2017-09-16,4.141,0.203,3.79,4.59,NORTE,AMAZONAS,estadual
2017-09-10,2017-09-16,3.914,0.202,3.39,4.399,NORDESTE,BAHIA,estadual
2017-09-10,2017-09-16,4.124,0.123,3.489,4.349,NORDESTE,CEARA,estadual
2017-09-10,2017-09-16,4.154,0.087,3.839,4.297,CENTRO OESTE,DISTRITO FEDERAL,estadual
2017-09-10,2017-09-16,3.908,0.138,3.79,4.39,SUDESTE,ESPIRITO SANTO,estadual
2017-09-10,2017-09-16,3.993,0.199,3.65,4.39,CENTRO OESTE,GOIAS,estadual
2017-09-10,2017-09-16,3.708,0.128,3.56,4.1,NORDESTE,MARANHAO,estadual
2017-09-10,2017-09-16,3.941,0.182,3.655,4.45,CENTRO OESTE,MATO GROSSO,estadual
2017-09-10,2017-09-16,3.77,0.147,3.579,4.09,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2017-09-10,2017-09-16,3.958,0.169,3.367,4.444,SUDESTE,MINAS GERAIS,estadual
2017-09-10,2017-09-16,4.028,0.26,3.62,4.81,NORTE,PARA,estadual
2017-09-10,2017-09-16,3.761,0.102,3.59,4.02,NORDESTE,PARAIBA,estadual
2017-09-10,2017-09-16,3.816,0.156,3.299,4.24,SUL,PARANA,estadual
2017-09-10,2017-09-16,3.893,0.181,3.279,4.395,NORDESTE,PERNAMBUCO,estadual
2017-09-10,2017-09-16,3.766,0.092,3.66,3.95,NORDESTE,PIAUI,estadual
2017-09-10,2017-09-16,4.174,0.171,3.599,4.642,SUDESTE,RIO DE JANEIRO,estadual
2017-09-10,2017-09-16,3.876,0.072,3.74,3.99,NORDESTE,RIO GRANDE DO NORTE,estadual
2017-09-10,2017-09-16,4.055,0.159,3.679,4.59,SUL,RIO GRANDE DO SUL,estadual
2017-09-10,2017-09-16,3.937,0.234,3.68,4.8,NORTE,RONDONIA,estadual
2017-09-10,2017-09-16,3.805,0.045,3.69,3.849,NORTE,RORAIMA,estadual
2017-09-10,2017-09-16,3.791,0.17,3.399,4.804,SUL,SANTA CATARINA,estadual
2017-09-10,2017-09-16,3.612,0.173,3.099,4.06,SUDESTE,SAO PAULO,estadual
2017-09-10,2017-09-16,3.869,0.132,3.58,4.142,NORDESTE,SERGIPE,estadual
2017-09-10,2017-09-16,4.021,0.093,3.89,4.299,NORTE,TOCANTINS,estadual
2017-09-17,2017-09-23,4.408,0.051,4.26,4.45,NORTE,ACRE,estadual
2017-09-17,2017-09-23,4.126,0.112,3.867,4.29,NORDESTE,ALAGOAS,estadual
2017-09-17,2017-09-23,3.655,0.118,3.58,3.89,NORTE,AMAPA,estadual
2017-09-17,2017-09-23,4.211,0.331,3.83,4.95,NORTE,AMAZONAS,estadual
2017-09-17,2017-09-23,3.971,0.169,3.49,4.679,NORDESTE,BAHIA,estadual
2017-09-17,2017-09-23,4.084,0.149,3.75,4.48,NORDESTE,CEARA,estadual
2017-09-17,2017-09-23,4.118,0.078,3.879,4.259,CENTRO OESTE,DISTRITO FEDERAL,estadual
2017-09-17,2017-09-23,3.954,0.124,3.65,4.23,SUDESTE,ESPIRITO SANTO,estadual
2017-09-17,2017-09-23,4.013,0.134,3.689,4.39,CENTRO OESTE,GOIAS,estadual
2017-09-17,2017-09-23,3.663,0.147,3.49,3.999,NORDESTE,MARANHAO,estadual
2017-09-17,2017-09-23,3.843,0.115,3.42,4.099,CENTRO OESTE,MATO GROSSO,estadual
2017-09-17,2017-09-23,3.8,0.122,3.599,4.197,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2017-09-17,2017-09-23,3.937,0.167,3.49,4.47,SUDESTE,MINAS GERAIS,estadual
2017-09-17,2017-09-23,3.986,0.328,3.68,4.83,NORTE,PARA,estadual
2017-09-17,2017-09-23,3.768,0.083,3.67,3.999,NORDESTE,PARAIBA,estadual
2017-09-17,2017-09-23,3.849,0.155,3.239,4.19,SUL,PARANA,estadual
2017-09-17,2017-09-23,3.926,0.216,3.53,4.399,NORDESTE,PERNAMBUCO,estadual
2017-09-17,2017-09-23,3.769,0.102,3.685,4.02,NORDESTE,PIAUI,estadual
2017-09-17,2017-09-23,4.193,0.17,3.799,4.609,SUDESTE,RIO DE JANEIRO,estadual
2017-09-17,2017-09-23,3.91,0.074,3.769,4.05,NORDESTE,RIO GRANDE DO NORTE,estadual
2017-09-17,2017-09-23,4.079,0.176,3.699,4.644,SUL,RIO GRANDE DO SUL,estadual
2017-09-17,2017-09-23,3.89,0.177,3.68,4.29,NORTE,RONDONIA,estadual
2017-09-17,2017-09-23,3.807,0.017,3.79,3.83,NORTE,RORAIMA,estadual
2017-09-17,2017-09-23,3.731,0.181,3.38,4.288,SUL,SANTA CATARINA,estadual
2017-09-17,2017-09-23,3.628,0.185,3.149,4.099,SUDESTE,SAO PAULO,estadual
2017-09-17,2017-09-23,3.955,0.121,3.699,4.099,NORDESTE,SERGIPE,estadual
2017-09-17,2017-09-23,4.035,0.185,3.699,4.399,NORTE,TOCANTINS,estadual
2017-09-24,2017-09-30,4.516,0.329,4.26,5.2,NORTE,ACRE,estadual
2017-09-24,2017-09-30,4.134,0.1,3.898,4.329,NORDESTE,ALAGOAS,estadual
2017-09-24,2017-09-30,3.702,0.052,3.65,3.79,NORTE,AMAPA,estadual
2017-09-24,2017-09-30,4.241,0.157,4.1,4.59,NORTE,AMAZONAS,estadual
2017-09-24,2017-09-30,3.872,0.199,3.49,4.259,NORDESTE,BAHIA,estadual
2017-09-24,2017-09-30,4.059,0.064,3.85,4.19,NORDESTE,CEARA,estadual
2017-09-24,2017-09-30,4.016,0.113,3.788,4.199,CENTRO OESTE,DISTRITO FEDERAL,estadual
2017-09-24,2017-09-30,3.922,0.179,3.72,4.45,SUDESTE,ESPIRITO SANTO,estadual
2017-09-24,2017-09-30,3.834,0.223,3.589,4.44,CENTRO OESTE,GOIAS,estadual
2017-09-24,2017-09-30,3.688,0.146,3.49,4.1,NORDESTE,MARANHAO,estadual
2017-09-24,2017-09-30,3.989,0.165,3.733,4.45,CENTRO OESTE,MATO GROSSO,estadual
2017-09-24,2017-09-30,3.807,0.137,3.63,4.132,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2017-09-24,2017-09-30,3.983,0.157,3.748,4.517,SUDESTE,MINAS GERAIS,estadual
2017-09-24,2017-09-30,4.048,0.274,3.61,4.55,NORTE,PARA,estadual
2017-09-24,2017-09-30,3.762,0.103,3.59,4.07,NORDESTE,PARAIBA,estadual
2017-09-24,2017-09-30,3.843,0.139,3.49,4.24,SUL,PARANA,estadual
2017-09-24,2017-09-30,3.901,0.159,3.299,4.26,NORDESTE,PERNAMBUCO,estadual
2017-09-24,2017-09-30,3.76,0.102,3.639,3.989,NORDESTE,PIAUI,estadual
2017-09-24,2017-09-30,4.202,0.18,3.699,4.642,SUDESTE,RIO DE JANEIRO,estadual
2017-09-24,2017-09-30,3.942,0.037,3.87,3.99,NORDESTE,RIO GRANDE DO NORTE,estadual
2017-09-24,2017-09-30,4.028,0.194,3.769,4.64,SUL,RIO GRANDE DO SUL,estadual
2017-09-24,2017-09-30,3.947,0.189,3.68,4.43,NORTE,RONDONIA,estadual
2017-09-24,2017-09-30,3.79,0.042,3.69,3.849,NORTE,RORAIMA,estadual
2017-09-24,2017-09-30,3.775,0.139,3.559,4.089,SUL,SANTA CATARINA,estadual
2017-09-24,2017-09-30,3.668,0.153,3.199,3.999,SUDESTE,SAO PAULO,estadual
2017-09-24,2017-09-30,3.951,0.124,3.58,4.192,NORDESTE,SERGIPE,estadual
2017-09-24,2017-09-30,4.026,0.11,3.89,4.35,NORTE,TOCANTINS,estadual
2017-10-01,2017-10-07,4.4,0.048,4.26,4.45,NORTE,ACRE,estadual
2017-10-01,2017-10-07,3.925,0.193,3.659,4.28,NORDESTE,ALAGOAS,estadual
2017-10-01,2017-10-07,3.719,0.103,3.65,3.93,NORTE,AMAPA,estadual
2017-10-01,2017-10-07,4.243,0.285,3.75,4.95,NORTE,AMAZONAS,estadual
2017-10-01,2017-10-07,3.867,0.265,3.51,4.679,NORDESTE,BAHIA,estadual
2017-10-01,2017-10-07,4.007,0.109,3.879,4.42,NORDESTE,CEARA,estadual
2017-10-01,2017-10-07,4.013,0.142,3.659,4.199,CENTRO OESTE,DISTRITO FEDERAL,estadual
2017-10-01,2017-10-07,3.954,0.143,3.79,4.36,SUDESTE,ESPIRITO SANTO,estadual
2017-10-01,2017-10-07,3.855,0.132,3.5,4.28,CENTRO OESTE,GOIAS,estadual
2017-10-01,2017-10-07,3.652,0.159,3.499,4.05,NORDESTE,MARANHAO,estadual
2017-10-01,2017-10-07,3.983,0.06,3.8,4.199,CENTRO OESTE,MATO GROSSO,estadual
2017-10-01,2017-10-07,3.729,0.18,3.499,4.197,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2017-10-01,2017-10-07,3.961,0.18,3.47,4.499,SUDESTE,MINAS GERAIS,estadual
2017-10-01,2017-10-07,3.98,0.358,3.68,4.83,NORTE,PARA,estadual
2017-10-01,2017-10-07,3.725,0.102,3.67,3.999,NORDESTE,PARAIBA,estadual
2017-10-01,2017-10-07,3.854,0.145,3.55,4.199,SUL,PARANA,estadual
2017-10-01,2017-10-07,3.859,0.188,3.59,4.386,NORDESTE,PERNAMBUCO,estadual
2017-10-01,2017-10-07,3.721,0.124,3.629,4.02,NORDESTE,PIAUI,estadual
2017-10-01,2017-10-07,4.218,0.185,3.77,4.609,SUDESTE,RIO DE JANEIRO,estadual
2017-10-01,2017-10-07,3.951,0.081,3.87,4.15,NORDESTE,RIO GRANDE DO NORTE,estadual
2017-10-01,2017-10-07,4.057,0.177,3.789,4.589,SUL,RIO GRANDE DO SUL,estadual
2017-10-01,2017-10-07,3.918,0.173,3.68,4.26,NORTE,RONDONIA,estadual
2017-10-01,2017-10-07,3.751,0.072,3.65,3.83,NORTE,RORAIMA,estadual
2017-10-01,2017-10-07,3.712,0.158,3.395,4.33,SUL,SANTA CATARINA,estadual
2017-10-01,2017-10-07,3.724,0.2,3.249,4.699,SUDESTE,SAO PAULO,estadual
2017-10-01,2017-10-07,3.943,0.123,3.699,4.099,NORDESTE,SERGIPE,estadual
2017-10-01,2017-10-07,4.014,0.172,3.599,4.299,NORTE,TOCANTINS,estadual
2017-10-08,2017-10-14,4.521,0.325,4.29,5.2,NORTE,ACRE,estadual
2017-10-08,2017-10-14,3.967,0.103,3.65,4.19,NORDESTE,ALAGOAS,estadual
2017-10-08,2017-10-14,3.718,0.063,3.69,3.83,NORTE,AMAPA,estadual
2017-10-08,2017-10-14,4.26,0.146,4.24,4.59,NORTE,AMAZONAS,estadual
2017-10-08,2017-10-14,3.935,0.185,3.299,4.399,NORDESTE,BAHIA,estadual
2017-10-08,2017-10-14,3.981,0.074,3.759,4.19,NORDESTE,CEARA,estadual
2017-10-08,2017-10-14,3.927,0.106,3.699,4.139,CENTRO OESTE,DISTRITO FEDERAL,estadual
2017-10-08,2017-10-14,3.914,0.185,3.69,4.45,SUDESTE,ESPIRITO SANTO,estadual
2017-10-08,2017-10-14,4.266,0.22,3.65,4.44,CENTRO OESTE,GOIAS,estadual
2017-10-08,2017-10-14,3.659,0.155,3.469,4.08,NORDESTE,MARANHAO,estadual
2017-10-08,2017-10-14,3.999,0.151,3.699,4.45,CENTRO OESTE,MATO GROSSO,estadual
2017-10-08,2017-10-14,3.734,0.175,3.559,4.132,CENTRO OESTE,MATO GROSSO DO SUL,estadual
2017-10-08,2017-10-14,3.984,0.161,3.599,4.517,SUDESTE,MINAS GERAIS,estadual
2017-10-08,2017-10-14,4.03,0.286,3.61,4.55,NORTE,PARA,estadual
2017-10-08,2017-10-14,3.739,0.111,3.59,4.07,NORDESTE,PARAIBA,estadual
2017-10-08,2017-10-14,3.844,0.138,3.61,4.24,SUL,PARANA,estadual
2017-10-08,2017-10-14,3.788,0.197,3.299,4.26,NORDESTE,PERNAMBUCO,estadual
2017-10-08,2017-10-14,3.698,0.133,3.58,3.989,NORDESTE,PIAUI,estadual
2017-10-08,2017-10-14,4.214,0.185,3.699,4.642,SUDESTE,RIO DE JANEIRO,estadual
2017-10-08,2017-10-14,3.891,0.055,3.769,3.99,NORDESTE,RIO GRANDE DO NORTE,estadual
2017-10-08,2017-10-14,3.987,0.201,3.769,4.599,SUL,RIO GRANDE DO SUL,estadual
2017-10-08,2017-10-14,3.921,0.203,3.68,4.43,NORTE,RONDONIA,estadual
2017-10-08,2017-10-14,3.768,0.072,3.65,3.849,NORTE,RORAIMA,estadual
2017-10-08,2017-10-14,3.75,0.131,3.499,4.089,SUL,SANTA CATARINA,estadual
2017-10-08,2017-10-14,3.663,0.158,3.199,4.299,SUDESTE,SAO PAULO,estadual
2017-10-08,2017-10-14,3.918,0.112,3.58,4.192,NORDESTE,SERGIPE,estadual
2017-10-08,2017-10-14,4.096,0.105,3.89,4.35,NORTE,TOCANTINS,estadual
2017-10-15,2017-10-21,4.41,0.042,4.29,4.49,NORTE,ACRE,estadual
2017-10-15,2017-10-21,3.924,0.191,3.68,4.28,NORDESTE,ALAGOAS,estadual
2017-10-15,2017-10-21,3.728,0.082,3.65,3.89,NORTE,AMAPA,estadual
2017-10-15,2017-10-21,4.257,0.282,3.75,4.95,NORTE,AMAZONAS,estadual
2017-10-15,2017-10-21,4.011,0.179,3.53,4.749,NORDESTE,BAHIA,estadual
2017-10-15,2017-10-21,3.951,0.12,3.87,4.48,NORDESTE,CEARA,estadual
